,User_A,User_B,Type,Source
7426,@floydskers,@irishrygirl,Retweet,Public
7427,@BizCannabis,@420Broadcast,Mention,Public
7428,@BizCannabis,@oregonrooted,Mention,Public
7429,@BizCannabis,@newsfile_corp,Mention,Public
7430,@warrencollen1,@irishrygirl,Retweet,Public
7431,@dcParalegal2013,@dcParalegal2013,Tweet,Public
7432,@RamsteadJohn,@irishrygirl,Retweet,Public
7433,@galactic_ditto,@GlobalCannaComm,Retweet,Democratic
7434,@galactic_ditto,@GlobalCannaComm,Retweet,Public
7435,@DrFango,@DrFango,Tweet,Public
7436,@PirvSzn,@AngelOfCannabis,Retweet,Public
7437,@MammaReefer_,@MammaReefer_,Tweet,Public
7438,@suedanim,@irishrygirl,Retweet,Public
7439,@flodog11,@CorporateUbqu,Retweet,Public
7440,@tshirtking3042,@tshirtking3042,Tweet,Public
7441,@DatosdelExito,@ReyLotto,Retweet,Public
7442,@KevinPopp16,@irishrygirl,Retweet,Public
7443,@1219gold,@irishrygirl,Retweet,Public
7444,@SVTHOTH,@SVTHOTH,Tweet,Public
7445,@PulpNews,@PulpNews,Tweet,Public
7446,@ReyLotto,@ReyLotto,Tweet,Public
7447,@TraderSeanH,@todd_harrison,Retweet,Public
7448,@TraderSeanH,@todd_harrison,Retweet,Public
7449,@dmschiff70,@MJBizDaily,Mention,Public
7450,@mmjclinics,@mmjclinics,Tweet,Public
7451,@Potluck_comic,@Potluck_comic,Tweet,Public
7452,@Kannabia_Samen,@IntKannabia,Retweet,Public
7453,@Kannabia_Samen,@KannabiaSeeds,Retweet,Public
7454,@Kannabia_Samen,@Kannabia_Samen,Tweet,Public
7455,@Kannabia_Samen,@Kannabia_US,Retweet,Public
7456,@Kannabia_Samen,@Greenseedtes…,Retweet,Public
7457,@TMC_Magazine,@TMC_Magazine,Tweet,Public
7458,@EMlbpicks,@irishrygirl,Retweet,Public
7459,@ktampone,@bradracino,Retweet,Public
7460,@ktampone,@NYCannaInsider,Retweet,Public
7461,@ktampone,@SeanPteehan,Retweet,Public
7462,@IPSecureBP,@IPSecureBP,Tweet,Public
7463,@BuzzyDabDaddy,@IntKannabia,Retweet,Public
7464,@BuzzyDabDaddy,@KannabiaSeeds,Retweet,Public
7465,@BuzzyDabDaddy,@Kannabia_Samen,Retweet,Public
7466,@BuzzyDabDaddy,@Kannabia_US,Retweet,Public
7467,@BuzzyDabDaddy,@Greenseedtes…,Retweet,Public
7468,@Joel37143212,@irishrygirl,Retweet,Public
7469,@weedvsgreed,@todd_harrison,Retweet,Public
7470,@TheresaDAndria,@irishrygirl,Retweet,Public
7471,@07Xp3sl01SfU79v,@purpose_hhc,Retweet,Public
7472,@BlissfieldBall,@BlissfieldBall,Tweet,Public
7473,@LeliestraatNL,@LeliestraatNL,Tweet,Public
7474,@_RealPenguin,@Benji_Essuman,Retweet,Public
7475,@dmschiff70,@CrainsCleveland,Mention,Public
7476,@weedvsgreed,@ACIndustry,Retweet,Public
7477,@weedvsgreed,@kyblueblood,Retweet,Public
7478,@AddazK,@AngelOfCannabis,Retweet,Public
7479,@GlobalCannaComm,@GlobalCannaComm,Tweet,Democratic
7480,@GlobalCannaComm,@GlobalCannaComm,Tweet,Republican
7481,@GlobalCannaComm,@GlobalCannaComm,Tweet,Public
7482,@cokaco_,@cokaco_,Tweet,Public
7483,@MMPconnection,@MMPconnection,Tweet,Democratic
7484,@MMPconnection,@MMPconnection,Tweet,Republican
7485,@MMPconnection,@MMPconnection,Tweet,Public
7486,@MMPconnection,@MMPconnection,Tweet,Democratic
7487,@MMPconnection,@MMPconnection,Tweet,Republican
7488,@MMPconnection,@MMPconnection,Tweet,Public
7489,@AddazK,@AngelOfCannabis,Retweet,Public
7490,@weedvsgreed,@todd_harrison,Retweet,Public
7491,@NatProducts,@fungtn,Mention,Public
7492,@NatProducts,@GustoHQ,Mention,Public
7493,@IntKannabia,@KannabiaSeeds,Mention,Public
7494,@IntKannabia,@Kannabia_Samen,Mention,Public
7495,@IntKannabia,@Kannabia_US,Mention,Public
7496,@hrumpole,@irishrygirl,Retweet,Public
7497,@bradleylouder,@LeftRight_Silky,Retweet,Public
7498,@BlissfieldBall,@BlissfieldBall,Tweet,Public
7499,@HarryScoffin,@TConveyancer,Retweet,Public
7500,@TowerHamletsJL,@TConveyancer,Retweet,Public
7501,@tigger1972,@irishrygirl,Retweet,Public
7502,@littufinkanskje,@NORML,Retweet,Public
7503,@LiveHolyLife,@LiveHolyLife,Tweet,Democratic
7504,@LiveHolyLife,@LiveHolyLife,Tweet,Republican
7505,@LiveHolyLife,@LiveHolyLife,Tweet,Public
7506,@TConveyancer,@TConveyancer,Tweet,Public
7507,@medicaldialogs,@medicaldialogs,Tweet,Public
7508,@ChartzUp,@CarryCipher,Retweet,Public
7509,@sadorsey,@irishrygirl,Retweet,Public
7510,@debcom4,@irishrygirl,Retweet,Public
7511,@weedvsgreed,@MMPconnection,Retweet,Public
7512,@Veriheal,@Veriheal,Tweet,Public
7513,@tshirtking3042,@tshirtking3042,Tweet,Public
7514,@Irish87669222,@irishrygirl,Retweet,Public
7515,@wind4me,@wind4me,Tweet,Republican
7516,@wind4me,@wind4me,Tweet,Public
7517,@IntKannabia,@BROTSANBERT,Retweet,Public
7518,@dumpthattrump16,@irishrygirl,Retweet,Public
7519,@Sophie_MJ,@KannabiaSeeds,Retweet,Public
7520,@Sophie_MJ,@IntKannabia,Retweet,Public
7521,@Sophie_MJ,@Kannabia_US,Retweet,Public
7522,@Sophie_MJ,@Sophie_M…,Retweet,Public
7523,@LeafSciences,@LeafSciences,Tweet,Public
7524,@France_Verte,@P0THEAD42Ox,Retweet,Democratic
7525,@France_Verte,@P0THEAD42Ox,Retweet,Republican
7526,@France_Verte,@P0THEAD42Ox,Retweet,Public
7527,@Ganjly420,@Ganjly420,Tweet,Public
7528,@FactBot101,@smokinrhymes,Retweet,Public
7529,@UndisputedLegal,@UndisputedLegal,Tweet,Public
7530,@jl_health0320,@jl_health0320,Tweet,Public
7531,@CannaSisGirls,@CannaSisGirls,Tweet,Public
7532,@amsterdamseeds2,@amsterdamseeds2,Tweet,Public
7533,@KannabiaSeeds,@IntKannabia,Mention,Public
7534,@KannabiaSeeds,@Kannabia_US,Mention,Public
7535,@KannabiaSeeds,@Kannabia_Samen,Mention,Public
7536,@VanesEtim,@JoanneS08981770,Retweet,Public
7537,@OnPointWriters2,@OnPointWriters2,Tweet,Public
7538,@rhonmhon8,@irishrygirl,Retweet,Public
7539,@weedvsgreed,@NewsBudz,Retweet,Public
7540,@BlissfieldBall,@BlissfieldBall,Tweet,Public
7541,@ProudLi57597014,@irishrygirl,Retweet,Public
7542,@raf_jaime,@UccSplas,Retweet,Public
7543,@raf_jaime,@ANC_Ireland,Retweet,Public
7544,@BudsBounty,@BudsBounty,Tweet,Public
7545,@brazof666,@homo_ricreativo,Retweet,Public
7546,@OGDiamondHands,@CannaSisGirls,Reply,Public
7547,@realcwgobucks,@irishrygirl,Retweet,Public
7548,@RekabSales,@CorporateUbqu,Retweet,Public
7549,@IntKannabia,@KannabiaSeeds,Mention,Public
7550,@IntKannabia,@Kannabia_US,Mention,Public
7551,@IntKannabia,@Kannabia_Samen,Mention,Public
7552,@FlyHighMomma_,@NeoGanja,Retweet,Public
7553,@SuperiorSensi,@BaccaraCps,Retweet,Public
7554,@annakaa77,@annakaa77,Tweet,Public
7555,@nqCjmsjzhtgvmkF,@HempInfinity420,Retweet,Public
7556,@HLTAMBASSADORH1,@CorporateUbqu,Retweet,Public
7557,@annakaa77,@annakaa77,Tweet,Public
7558,@AnastasiaYeager,@irishrygirl,Retweet,Public
7559,@annakaa77,@annakaa77,Tweet,Public
7560,@CannazallC,@CorporateUbqu,Retweet,Public
7561,@LiveHolyLife,@BBCWorld,Reply,Democratic
7562,@LiveHolyLife,@BBCWorld,Reply,Republican
7563,@LiveHolyLife,@BBCWorld,Reply,Public
7564,@VMBiohazard,@PKICannabis,Retweet,Public
7565,@weedvsgreed,@NORML,Retweet,Public
7566,@iirites,@irishrygirl,Retweet,Public
7567,@OregonBlondi,@irishrygirl,Retweet,Public
7568,@TOODALOO5,@canna_bear,Retweet,Public
7569,@blackrob1971,@CannabizCulture,Retweet,Public
7570,@ivyasaa,@ivyasaa,Tweet,Public
7571,@weedvsgreed,@NORML,Retweet,Public
7572,@P0THEAD42Ox,@P0THEAD42Ox,Tweet,Republican
7573,@P0THEAD42Ox,@P0THEAD42Ox,Tweet,Public
7574,@lifeofwole,@todd_harrison,Retweet,Public
7575,@NewsBudz,@NewsBudz,Tweet,Democratic
7576,@NewsBudz,@NewsBudz,Tweet,Public
7577,@NewsBudz,@NewsBudz,Tweet,Democratic
7578,@NewsBudz,@NewsBudz,Tweet,Public
7579,@420JobsCareers,@420JobsCareers,Tweet,Public
7580,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
7581,@Barden57118207,@Barden57118207,Tweet,Public
7582,@aidourtroops,@aidourtroops,Tweet,Public
7583,@CeliaLauer,@irishrygirl,Retweet,Public
7584,@highbabeuk,@highbabeuk,Tweet,Public
7585,@weedvsgreed,@Leafly,Retweet,Public
7586,@NightWriter365,@NeoGanja,Retweet,Public
7587,@LiveHolyLife,@FoxNews,Reply,Democratic
7588,@LiveHolyLife,@FoxNews,Reply,Republican
7589,@LiveHolyLife,@FoxNews,Reply,Public
7590,@LiveHolyLife,@LaraLeaTrump,Reply,Democratic
7591,@LiveHolyLife,@LaraLeaTrump,Reply,Republican
7592,@LiveHolyLife,@LaraLeaTrump,Reply,Public
7593,@Medc677,@Medc677,Tweet,Public
7594,@cbdoilcode,@cbdoilcode,Tweet,Public
7595,@IdeologuePower,@GodfreyTumus,Reply,Public
7596,@IdeologuePower,@native_nana,Reply,Public
7597,@IdeologuePower,@PoliceUg,Reply,Public
7598,@Christo90654217,@CorporateUbqu,Retweet,Public
7599,@dpohman,@irishrygirl,Retweet,Public
7600,@LiveHolyLife,@CNBC,Reply,Democratic
7601,@LiveHolyLife,@CNBC,Reply,Republican
7602,@LiveHolyLife,@CNBC,Reply,Public
7603,@CraigAlbert17,@irishrygirl,Retweet,Public
7604,@KannabiaSeeds,@IntKannabia,Mention,Public
7605,@KannabiaSeeds,@Kannabia_US,Mention,Public
7606,@KannabiaSeeds,@Kannabia_Samen,Mention,Public
7607,@makemorecapital,@todd_harrison,Retweet,Public
7608,@Nuel_Astro,@Benji_Essuman,Retweet,Public
7609,@CorporateUbqu,@CorporateUbqu,Tweet,Public
7610,@LiveHolyLife,@cnni,Reply,Democratic
7611,@LiveHolyLife,@cnni,Reply,Republican
7612,@LiveHolyLife,@cnni,Reply,Public
7613,@alberlegal,@alberlegal,Tweet,Public
7614,@makemorecapital,@todd_harrison,Retweet,Public
7615,@weedvsgreed,@greengiantsfund,Retweet,Public
7616,@CannabisFreedo1,@CannabisFreedo1,Tweet,Democratic
7617,@CannabisFreedo1,@CannabisFreedo1,Tweet,Republican
7618,@CannabisFreedo1,@CannabisFreedo1,Tweet,Public
7619,@jennfreiberg,@irishrygirl,Reply,Public
7620,@jennfreiberg,@BarusArus,Reply,Public
7621,@MMPconnect,@MMPconnect,Tweet,Democratic
7622,@MMPconnect,@MMPconnect,Tweet,Republican
7623,@MMPconnect,@MMPconnect,Tweet,Public
7624,@MMPconnect,@MMPconnect,Tweet,Democratic
7625,@MMPconnect,@MMPconnect,Tweet,Republican
7626,@MMPconnect,@MMPconnect,Tweet,Public
7627,@YamaYou18120718,@chanyama_44,Retweet,Public
7628,@Sam_Mtongana,@wolf09996,Retweet,Public
7629,@MarkMcSherryNY,@MarkMcSherryNY,Tweet,Public
7630,@globaldancer38,@irishrygirl,Retweet,Public
7631,@tamasan1621,@Che_cbdstorejp,Retweet,Public
7632,@SMOKEYSTAXXX,@CryptoCannaClub,Mention,Public
7633,@SMOKEYSTAXXX,@berner415,Mention,Public
7634,@SMOKEYSTAXXX,@SnoopDogg,Mention,Public
7635,@SMOKEYSTAXXX,@lars_toker,Mention,Public
7636,@SMOKEYSTAXXX,@DreadTokin…,Mention,Public
7637,@ChambersTheSage,@GovernorKayIvey.,Mention,Public
7638,@canna_bear,@canna_bear,Tweet,Public
7639,@Gooner_Lopez,@irishrygirl,Retweet,Public
7640,@Coruzant,@Coruzant,Tweet,Public
7641,@canna_bear,@canna_bear,Tweet,Public
7642,@canna_bear,@canna_bear,Tweet,Public
7643,@ThomasFavalora,@irishrygirl,Retweet,Public
7644,@domainapebot,@Domain_S_mart,Retweet,Public
7645,@JoanneS08981770,@JoanneS08981770,Tweet,Public
7646,@Yo_Martinez,@irishrygirl,Retweet,Public
7647,@BarusArus,@irishrygirl,Retweet,Public
7648,@ProfilesInLegal,@CLICKSprays,Mention,Public
7649,@ProfilesInLegal,@MikeTyson’s,Mention,Public
7650,@ehempco,@ehempco,Tweet,Public
7651,@isabela_njr10,@isabela_njr10,Tweet,Public
7652,@BujaBrenda,@irishrygirl,Retweet,Public
7653,@doug_hofferman,@NeoGanja,Retweet,Public
7654,@canna_bear,@BdB_SD_Blienert,Reply,Public
7655,@bennydiego,@irishrygirl,Retweet,Public
7656,@GamesCoinsPrice,@ThetanArena,Mention,Public
7657,@42ONK,@HempInfinity420,Retweet,Public
7658,@kurtactv,@CarryCipher,Retweet,Public
7659,@10000Bakes,@todd_harrison,Retweet,Democratic
7660,@10000Bakes,@todd_harrison,Retweet,Public
7661,@CannabisLegion,@NeoGanja,Retweet,Public
7662,@irishrygirl,@irishrygirl,Tweet,Public
7663,@cabroncita,@MJInvestorIdeas,Retweet,Public
7664,@CG_Grow,@NeoGanja,Retweet,Public
7665,@MJBizDaily,@MJBizDailyCAN,Retweet,Public
7666,@g0nz0b0ards,@g0nz0b0ards,Tweet,Public
7667,@CoderRetweet,@kariss_step28,Retweet,Public
7668,@__hrkyoga__,@purpose_hhc,Retweet,Public
7669,@MJBizDailyCAN,@MJBizDailyCAN,Tweet,Public
7670,@cannabicco,@KannabiaSeeds,Retweet,Public
7671,@cannabicco,@IntKannabia,Retweet,Public
7672,@cannabicco,@Kannabia_US,Retweet,Public
7673,@cannabicco,@Kannabia_Samen,Retweet,Public
7674,@cannabicco,@Greenseedtests…,Retweet,Public
7675,@MMJcafe_Org,@Rikki10238226,Retweet,Public
7676,@TechBusinessG,@TechBusinessG,Tweet,Public
7677,@noticias_reuma,@CANNABMED,Retweet,Public
7678,@KannabiaSeeds,@IntKannabia,Mention,Public
7679,@KannabiaSeeds,@Kannabia_US,Mention,Public
7680,@KannabiaSeeds,@Kannabia_Samen,Mention,Public
7681,@damilarehakan,@todd_harrison,Retweet,Public
7682,@tshirtking3042,@tshirtking3042,Tweet,Public
7683,@Iriegrown,@Iriegrown,Tweet,Public
7684,@DazzaB0722,@juliastringer75,Retweet,Public
7685,@DazzaB0722,@supreme_cbd,Retweet,Public
7686,@character__9,@AngelOfCannabis,Retweet,Public
7687,@chief_only,@chief_only,Tweet,Public
7688,@dispensarydoc,@dispensarydoc,Tweet,Public
7689,@BluesWolf22,@kylekuykendal11,Retweet,Public
7690,@ForesightFCS,@ForesightFCS,Tweet,Public
7691,@keppekiko,@still__dreamin,Retweet,Public
7692,@backdropdrip1,@HempInfinity420,Retweet,Public
7693,@Plasma94324572,@Thepuffersclub,Retweet,Public
7694,@Plasma94324572,@Thepuffersclub,Retweet,Public
7695,@CBDStoreIndia1,@CBDStoreIndia1,Tweet,Public
7696,@heretik006,@miss_canna,Retweet,Public
7697,@heretik006,@collectifPCP,Retweet,Public
7698,@weedman11045451,@weedman11045451,Tweet,Public
7699,@Gregoryessays,@Gregoryessays,Tweet,Public
7700,@ObjectivelyRea,@ObjectivelyRea,Tweet,Public
7701,@CTPharmaSol,@CTPharmaSol,Tweet,Public
7702,@SeedCentre,@SeedCentre,Tweet,Public
7703,@Taima_Express,@Taima_Express,Tweet,Democratic
7704,@Taima_Express,@Taima_Express,Tweet,Republican
7705,@Taima_Express,@Taima_Express,Tweet,Public
7706,@420eventsdc,@420eventsdc,Tweet,Public
7707,@ProfilesInLegal,"@Bloomios,",Mention,Public
7708,@KannabiaSeeds,@IntKannabia,Mention,Public
7709,@KannabiaSeeds,@Kannabia_US,Mention,Public
7710,@KannabiaSeeds,@seedsarg,Mention,Public
7711,@acino2020,@EnricoLetta,Reply,Public
7712,@acino2020,@pdnetwork,Reply,Public
7713,@acino2020,@enzabrunobossio,Reply,Public
7714,@acino2020,@patriziaprestip,Reply,Public
7715,@acino2020,@giuditta_pini,Reply,Public
7716,@acino2020,@_MicheleGB,Reply,Public
7717,@acino2020,@PdOstra,Reply,Public
7718,@acino2020,@GDMilano,Reply,Public
7719,@acino2020,@gdpesaro…,Reply,Public
7720,@MTimmerjohn,@AngelOfCannabis,Retweet,Public
7721,@Domain_S_mart,@Domain_S_mart,Tweet,Public
7722,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
7723,@HSL_cbd,@HSL_cbd,Tweet,Public
7724,@infocannabis,@JProhibicion,Retweet,Public
7725,@Crixku5,@MacDanielsBlog,Reply,Public
7726,@AaronBouren,@AaronBouren,Tweet,Public
7727,@jpnneedhighlife,@chanyama_44,Retweet,Public
7728,@infocannabis,@JProhibicion,Retweet,Public
7729,@m_huncholini,@todd_harrison,Retweet,Public
7730,@investor_feed,@investor_feed,Tweet,Public
7731,@SweatyPandaz,@AngelOfCannabis,Retweet,Public
7732,@ToroGrow,@ToroGrow,Tweet,Public
7733,@SweatyPandaz,@AngelOfCannabis,Retweet,Public
7734,@PodNationPods,@AlwaysMoorepod,Retweet,Public
7735,@PodNationPods,@Spreaker,Retweet,Public
7736,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
7737,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
7738,@CBDSmokeShop,@CBDSmokeShop,Tweet,Public
7739,@ProfilesInLegal,@ExhaleWellness,Mention,Public
7740,@IProcessors,@IProcessors,Tweet,Public
7741,@CannabisLegion,@cana_kush,Retweet,Public
7742,@chain_ent,@chain_ent,Tweet,Public
7743,@SPONetworks,@SPONetworks,Tweet,Public
7744,@Oteddyadvocates,@Oteddyadvocates,Tweet,Public
7745,@cana_kush,@cana_kush,Tweet,Public
7746,@SeanPteehan,@bradracino,Retweet,Public
7747,@SeanPteehan,@NYCannaInsider,Retweet,Public
7748,@SeanPteehan,@SeanPteehan,Tweet,Public
7749,@YamaYou18120718,@rumkunrum99,Retweet,Public
7750,@YamaYou18120718,@WENEED_420,Retweet,Public
7751,@KannabiaSeeds,@IntKannabia,Mention,Public
7752,@KannabiaSeeds,@Kannabia_US,Mention,Public
7753,@zazarat,@todd_harrison,Retweet,Public
7754,@_ur_mom_a_trap_,@kylekuykendal11,Retweet,Public
7755,@cannabistest1,@cannabistest1,Tweet,Public
7756,@SteveCypha,@todd_harrison,Retweet,Public
7757,@sayaka_420,@Che_cbdstorejp,Retweet,Public
7758,@RadGrapes,@greengiantsfund,Retweet,Public
7759,@LeftRight_Silky,@LeftRight_Silky,Tweet,Public
7760,@MMJcafe_Org,@BeachesWeed,Retweet,Public
7761,@Temi23470438,@mrjohnnykid,Retweet,Public
7762,@Temi23470438,@berner415,Retweet,Public
7763,@Temi23470438,@BestBudsNFTs,Retweet,Public
7764,@Temi23470438,@DrHollywood,Retweet,Public
7765,@Temi23470438,@kelseycannaNFTs,Retweet,Public
7766,@Temi23470438,@Sto…,Retweet,Public
7767,@LeftRight_Silky,@LeftRight_Silky,Tweet,Public
7768,@Know__Cannabis,@todd_harrison,Retweet,Public
7769,@MMJcafe_Org,@BeachesWeed,Retweet,Public
7770,@Altin_8791,@homo_ricreativo,Retweet,Public
7771,@CoderRetweet,@kariss_step28,Retweet,Public
7772,@michael_allum,@1kbwChambers,Retweet,Public
7773,@michael_allum,@JamesRoberts_,Retweet,Public
7774,@NaturecanJP,@pashipo,Mention,Public
7775,@GVeridis,@Freedominfr,Retweet,Public
7776,@rndrmn_,@support_cbd,Retweet,Public
7777,@MMJcafe_Org,@BeachesWeed,Retweet,Public
7778,@KannabiaSeeds,@BROTSANBERT,Retweet,Public
7779,@ripcleam_,@HempInfinity420,Retweet,Public
7780,@kalapa_clinic,@kalapa_clinic,Tweet,Public
7781,@Landlord_UK,@Landlord_UK,Tweet,Public
7782,@jaytigi,@cana_kush,Retweet,Public
7783,@clintfusden043,@AngelOfCannabis,Retweet,Democratic
7784,@clintfusden043,@AngelOfCannabis,Retweet,Republican
7785,@clintfusden043,@AngelOfCannabis,Retweet,Public
7786,@dutchfem,@growpassionitaly,Mention,Public
7787,@WolvesNina1,@MikeTyson's,Reply,Public
7788,@2525tomi,@sankaseitan,Retweet,Public
7789,@TrichomesDotCom,@TrichomesDotCom,Tweet,Public
7790,@dmshanin,@dmshanin,Tweet,Public
7791,@tmj_cin_legal1,@tmj_cin_legal1,Tweet,Public
7792,@thebaldrasta,@TMC_Magazine,Retweet,Public
7793,@MassCentralNew1,@MassCentralNew1,Tweet,Public
7794,@Or_Remedies,@NORML,Retweet,Public
7795,@Stoner_Butchie,@royalqueenseeds,Retweet,Public
7796,@B0ngsm0ke420,@CannabizCulture,Retweet,Public
7797,@clintfusden043,@SeedBankME,Retweet,Democratic
7798,@clintfusden043,@SeedBankME,Retweet,Republican
7799,@clintfusden043,@SeedBankME,Retweet,Public
7800,@TMC_Magazine,@TMC_Magazine,Tweet,Public
7801,@HanfundHemp,@HanfundHemp,Tweet,Public
7802,@Stoner_Butchie,@CarryCipher,Retweet,Public
7803,@ESSCA_Ecole,"@dphilippas,",Mention,Public
7804,@Stoner_Butchie,@NeoGanja,Retweet,Public
7805,@Ifeanyi22324210,@iamorji_ik,Retweet,Public
7806,@Bitcoinassassi7,@AngelOfCannabis,Retweet,Public
7807,@LAST_GEAR_japan,@LAST_GEAR_japan,Tweet,Public
7808,@chiefmuffin8,@Jorge420farm,Retweet,Public
7809,@BlissfieldBall,@BlissfieldBall,Tweet,Public
7810,@B1lz_,@FactsXtra,Retweet,Public
7811,@Kannabia_Samen,@IntKannabia,Retweet,Public
7812,@Kannabia_Samen,@KannabiaSeeds,Retweet,Public
7813,@Kannabia_Samen,@Kannabia_US,Retweet,Public
7814,@Kannabia_Samen,@Kannabia_Samen,Tweet,Public
7815,@Kannabia_Samen,@bun…,Retweet,Public
7816,@Grandpoohbah78,@CarryCipher,Retweet,Public
7817,@ogunsdodis,@NeoGanja,Retweet,Public
7818,@MMPconnection,@MMPconnection,Tweet,Democratic
7819,@MMPconnection,@MMPconnection,Tweet,Republican
7820,@MMPconnection,@MMPconnection,Tweet,Public
7821,@MMPconnection,@MMPconnection,Tweet,Democratic
7822,@MMPconnection,@MMPconnection,Tweet,Republican
7823,@MMPconnection,@MMPconnection,Tweet,Public
7824,@kabukab60626984,@hhc_vape,Retweet,Public
7825,@AaronDBoose,@kushisland,Retweet,Public
7826,@Dop3KinG,@NeoGanja,Retweet,Public
7827,@vapor_dot_com,@vapor_dot_com,Tweet,Public
7828,@jaytigi,@todd_harrison,Retweet,Public
7829,@seedsmanrep,@seedsmanrep,Tweet,Public
7830,@freshsupplies1,@freshsupplies1,Tweet,Public
7831,@B1lz_,@todd_harrison,Retweet,Public
7832,@liIdagga,@wolf09996,Retweet,Public
7833,@hanfjournal,@hanfjournal,Tweet,Public
7834,@MentalMaint,@CarryCipher,Retweet,Public
7835,@badnewsbruno,@todd_harrison,Retweet,Public
7836,@cannaadvisors,@cannaadvisors,Tweet,Public
7837,@hhc_vape,@hhc_vape,Tweet,Public
7838,@HempTodayNews,@HempTodayNews,Tweet,Public
7839,@medwellhealth,@medwellhealth,Tweet,Public
7840,@Cannarite_SA,@Cannarite_SA,Tweet,Public
7841,@PKICannabis,@PKICannabis,Tweet,Public
7842,@AlwaysMoorepod,@Spreaker,Mention,Public
7843,@beauxbeautyblog,@beauxbeautyblog,Tweet,Public
7844,@GhostXhibit,@AngelOfCannabis,Retweet,Public
7845,@ArthritisSoc,@EkosiHealth,Mention,Public
7846,@AA59679695,@cbdshopeight,Retweet,Public
7847,@axsource,@axsource,Tweet,Public
7848,@your_legalcosts,@your_legalcosts,Tweet,Public
7849,@WallDirectory,@WallDirectory,Tweet,Public
7850,@jobsviatweet,@CrescendoIndia,Retweet,Public
7851,@The_Audio_Pimp,@The_Audio_Pimp,Tweet,Public
7852,@junglejava1,@todd_harrison,Retweet,Public
7853,@amuuuuu_weed,@sankaseitan,Retweet,Public
7854,@tmj_NJ_LEGAL,@tmj_NJ_LEGAL,Tweet,Public
7855,@Hibooxxx,@Hibooxxx,Tweet,Public
7856,@kurokumawinnie,@chanyama_44,Retweet,Public
7857,@CrescendoIndia,@CrescendoIndia,Tweet,Public
7858,@GanjaJK_,@CarryCipher,Retweet,Public
7859,@calm_spend,@support_cbd,Retweet,Public
7860,@dnebach_leon,@RemyHefti,Reply,Public
7861,@dnebach_leon,@HenryHeine3,Reply,Public
7862,@ami9u,@ami9u,Tweet,Public
7863,@rastynail420,@HempInfinity420,Retweet,Public
7864,@Leckarz1,@FactsXtra,Retweet,Public
7865,@srnorganics1,@BlackandGoldNI,Retweet,Public
7866,@RaptorMan65,@AngelOfCannabis,Retweet,Public
7867,@Rodzina_98,@WEGROCoin,Retweet,Public
7868,@DatMfZoom,@AngelOfCannabis,Retweet,Public
7869,@VXs0c,@purpose_hhc,Retweet,Public
7870,@lasagradamaria,@lasagradamaria,Tweet,Public
7871,@tmj_atl_legal,@tmj_atl_legal,Tweet,Public
7872,@luca79ind,@legalizzas,Retweet,Public
7873,@ServicesSimran,@hbanhire,Retweet,Public
7874,@DivergentCIO,@DivergentCIO,Tweet,Public
7875,@skunky_lil,@skunky_lil,Tweet,Public
7876,@Millinder28,@FactsXtra,Retweet,Public
7877,@PoliciaChaco,@PoliciaChaco,Tweet,Public
7878,@Psychodeli4,@CannabizCulture,Retweet,Public
7879,@caribcreed,@caribcreed,Tweet,Public
7880,@Milyli,@DavidHorrigan,Retweet,Public
7881,@Milyli,@Legaltech_news,Retweet,Public
7882,@thaturgirl,@MistyLove420,Retweet,Public
7883,@GTovreg,@GTovreg,Tweet,Public
7884,@GTovreg,@Your_Happy_High,Retweet,Public
7885,@GTovreg,@metalodons_club,Retweet,Public
7886,@Soft_Weed_Tessa,@hanfjournal,Retweet,Public
7887,@StewartKraft,@todd_harrison,Retweet,Public
7888,@manueluzeh,@todd_harrison,Retweet,Public
7889,@tmj_tpa_legal,@tmj_tpa_legal,Tweet,Public
7890,@gosquad22,@leads4law1,Retweet,Public
7891,@uchizo_hhc,@chanyama_44,Retweet,Public
7892,@leads4law1,@leads4law1,Tweet,Public
7893,@FabioRocco86,@homo_ricreativo,Retweet,Public
7894,@5OShadeOfGreen,@5OShadeOfGreen,Tweet,Public
7895,@bfabogados,@AbogadoBlog,Retweet,Public
7896,@musashi_kanajo,@yorozutakumiya,Retweet,Public
7897,@ELJ1104,@AngelOfCannabis,Retweet,Public
7898,@KS30754549,@KS30754549,Tweet,Public
7899,@_SupaFlav_,@todd_harrison,Retweet,Republican
7900,@_SupaFlav_,@todd_harrison,Retweet,Public
7901,@dmschiff70,@dmschiff70,Tweet,Public
7902,@21ryzing,@todd_harrison,Retweet,Public
7903,@las_juanes420,@las_juanes420,Tweet,Public
7904,@_SupaFlav_,@todd_harrison,Retweet,Republican
7905,@_SupaFlav_,@todd_harrison,Retweet,Public
7906,@CountryWorkshp,@rarefinds4u,Retweet,Public
7907,@CountryWorkshp,@Etsy,Retweet,Public
7908,@Trouble_Man337,@AngelOfCannabis,Retweet,Public
7909,@TStreetlawyers,@TStreetlawyers,Tweet,Public
7910,@ElianAntidote,@ElianAntidote,Tweet,Public
7911,@BaseBuckBall,@Roman_Baber,Reply,Public
7912,@BaseBuckBall,@MonteMcNaughton,Reply,Public
